TimeStamp;real;forecast
2026-02-19 00:00:00;3798.69625;3910.2723424118367
2026-02-19 01:00:00;3470.1565;4111.29701929765
2026-02-19 02:00:00;3887.978;3816.6075898288514
2026-02-19 03:00:00;3463.55225;3971.382933510376
2026-02-19 04:00:00;3694.54025;3052.8872863611214
2026-02-19 05:00:00;4024.671;3034.877217494416
2026-02-19 06:00:00;3976.81075;3172.214007132832
2026-02-19 07:00:00;4254.63175;3752.4323850883366
2026-02-19 08:00:00;5451.65625;3190.1323387471966
2026-02-19 09:00:00;4617.72725;5109.644342089619
2026-02-19 10:00:00;4048.07275;3558.760358521196
2026-02-19 11:00:00;4006.33275;3524.5741063332184
2026-02-19 12:00:00;2886.07425;3659.547629644378
2026-02-19 13:00:00;3151.84075;3345.493250400092
2026-02-19 14:00:00;2118.81075;3610.45989892198
2026-02-19 15:00:00;2872.442;3376.24275520412
2026-02-19 16:00:00;3774.00675;3727.54113620241
2026-02-19 17:00:00;5136.79725;4821.20368682631
2026-02-19 18:00:00;5757.4375;5603.178382795321
2026-02-19 19:00:00;2808.28475;4472.300980541341
2026-02-19 20:00:00;4316.30025;4816.332696712644
2026-02-19 21:00:00;4116.61075;4264.068048355056
2026-02-19 22:00:00;3227.96925;3953.4670017667577
2026-02-19 23:00:00;3393.52525;4163.185987203617
